exp_name,exp_time,train_time,train_time_epoch,val_time_epoch,acc,loss
0,exp(TestCBAM)_gdbls_on_cifar10,"07/21/2022, 20:47:23",1169.816,17.203,6.535,0.9133,0.713
1,exp(TestCBAM)_gdbls_on_cifar10,"07/21/2022, 23:22:42",1446.116,17.216,8.008,0.9101,0.7232
2,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 01:37:58",1254.38,17.183,6.815,0.9143,0.716
3,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 03:37:03",1168.038,17.177,6.985,0.9132,0.7188
4,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 05:49:36",1168.896,17.19,6.889,0.9185,0.7036
5,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 08:04:59",1169.359,17.196,5.471,0.9165,0.716
6,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 10:27:35",1444.997,17.202,4.519,0.911,0.7212
7,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 12:33:17",1424.792,17.166,6.868,0.9234,0.6941
8,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 15:06:25",1527.511,17.163,6.167,0.9152,0.7135
9,exp(TestCBAM)_gdbls_on_cifar10,"07/22/2022, 17:44:11",1270.066,17.163,6.647,0.9176,0.7099
