exp_name,exp_time,train_time,train_time_epoch,val_time_epoch,acc,loss
0,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/29/2022, 01:26:06",1076.876,11.705,0.494,0.9163,0.7397
1,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/29/2022, 04:49:37",751.691,11.745,0.497,0.8961,0.796
2,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/29/2022, 08:19:55",748.739,11.699,0.495,0.906,0.7734
3,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/29/2022, 12:09:14",959.565,11.702,0.504,0.9099,0.7591
4,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/29/2022, 16:09:04",843.158,11.711,0.506,0.9081,0.7557
5,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/29/2022, 19:40:09",726.171,11.712,0.506,0.909,0.7606
6,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/29/2022, 23:16:35",949.256,11.719,0.507,0.9061,0.762
7,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/30/2022, 03:07:10",996.172,11.72,0.505,0.9149,0.7462
8,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/30/2022, 07:05:03",927.309,11.738,0.506,0.9105,0.7566
9,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv2block3_on_cifar10,"07/30/2022, 10:31:11",1092.236,11.744,0.508,0.9171,0.7372
