exp_name,exp_time,train_time,train_time_epoch,val_time_epoch,acc,loss
0,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/29/2022, 02:41:40",525.837,10.311,0.621,0.6681,2.0276
1,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/29/2022, 06:24:10",659.962,10.312,0.621,0.6685,2.02
2,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/29/2022, 09:46:35",586.095,10.282,0.63,0.6672,2.0079
3,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/29/2022, 13:34:38",873.822,10.28,0.63,0.6713,2.0033
4,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/29/2022, 17:29:23",750.654,10.283,0.631,0.6573,2.0391
5,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/29/2022, 21:05:31",782.101,10.291,0.63,0.6636,2.0226
6,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/30/2022, 00:47:06",823.054,10.288,0.631,0.6696,1.9971
7,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/30/2022, 04:34:13",453.367,10.304,0.631,0.6575,2.0557
8,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/30/2022, 08:26:37",844.308,10.296,0.631,0.6752,1.9842
9,exp(StructureTestOnModel_gdbls_conv2block3)_gdbls_conv3block2_on_cifar100,"07/30/2022, 11:44:14",669.102,10.294,0.632,0.6691,2.0137
